Entity Type,Entity,Document Count
people,John McFarlane,5
people,John Normand,5
people,John Street,5
people,Joi,5
people,Jonah Hill,5
people,Jones,5
people,Joseph McCarthy,5
people,Judd Apatow,5
people,Julie Chen,5
people,Karl Rove,5
people,Kassam,5
people,Katherine Fernandez Rundle,5
people,Keating,5
people,Kellyanne Conway,5
people,Kenneth Marra,5
people,Khaled Meshaal,5
people,Khalid Sheikh Mohammed,5
people,Koch,5
people,Kramper,5
people,Kuroda,5
people,Kushner,5
people,Lady Gaga,5
people,Lana Belhalevic,5
people,Larry Scudder,5
people,Lawrence Buell,5
people,Lawrence Kraus,5
people,Leah Reis-Dennis,5
people,Lee Harris,5
people,Lieberman,5
people,Lifestyle,5
people,Lilly Ann Sanchez,5
people,Lily Collins,5
people,Lindsey Graham,5
people,Louis Freeh,5
people,Lubna Qassim,5
people,Lynch,5
people,Lynn,5
people,Marianne Moore,5
people,Marilyn,5
people,Marisa Tomei,5
people,Maritza Vasquez,5
people,Mark Epstein,5
people,Marx,5
people,Mary E. Borja,5
people,Matthew Lehmann,5
people,Matthew Tannin,5
people,Max Baucus,5
people,McKinsey,5
people,Melissa Leo,5
people,Michael Cohen Sentenced,5
people,Michael Horowitz,5
people,Mike Fisten,5
people,Mitch Glazer,5
people,Mitchell,5
people,Moammar Gadhafi,5
people,Mohammad,5
people,Morsi,5
people,Mousavi,5
people,Mozart,5
people,Muammar Gaddafi,5
people,Neil deGrasse Tyson,5
people,Niall Ferguson,5
people,Nicole,5
people,Nidal Hasan,5
people,Nora Ephron,5
people,Oct-16,5
people,Oliver Lane,5
people,Oliver Stone’s,5
people,Omar Ahmad,5
people,Orrin Hatch,5
people,Panigirtzoglou,5
people,Parker,5
people,Parks,5
people,Pat Riley,5
people,Patrick Poole,5
people,Patrick Seale,5
people,Paul Dacre,5
people,Paul Keating,5
people,Paul Krassner,5
people,Peter Richerson,5
people,Peter Strzok,5
people,Phil Hirschkorn,5
people,Pompeo,5
people,Pressman,5
people,Princeton,5
people,Putin Mayhem Tests,5
people,Queen,5
people,Ralph Cioffi,5
people,Ralph Waldo Emerson,5
people,Richard Holbrooke,5
people,Rick Lincoln,5
people,Rick Perry,5
people,Rivkin,5
people,Road Initiative,5
people,Robert L. Kuhn,5
people,Roger Cohen,5
people,Ron,5
people,Ron Howard,5
people,Ronald Reagan’s,5
people,Rose,5
people,Ruth Wisse,5
people,Said,5
people,Sally Field,5
people,Salma Hayek,5
people,Samantha,5
people,Sarah Ferguson,5
people,Sarah Huckabee Sanders,5
people,Sarah Palin,5
people,Sarah Ransome,5
people,Schumer,5
people,Scudder,5
people,Sean Parker,5
people,Selena Gomez,5
people,Sergey Kislyak,5
people,Sex Offender,5
people,Shame,5
people,Shelby Steele,5
people,Soon-Yi,5
people,Spencer Kuvin,5
people,Stanley,5
people,Stein,5
people,Stephanie,5
people,Stephen Coughlin,5
people,Stephen Schwarzman,5
people,Steven Mnuchin,5
people,Stuart Russell,5
people,Stuart Weitzman,5
people,Sue Kroll,5
people,Sweet,5
people,Terry,5
people,Thomas D. Williams,5
people,Thomas L. Friedman,5
people,Tiger Woods,5
people,Tillerson,5
people,Tim,5
people,Timothy Geithner,5
people,Tobias Meyer,5
people,Tom Rothman,5
people,Tory Burch,5
people,Truman,5
people,Tyler Shears,5
people,Universities,5
people,Victim,5
people,Vinit Sahni,5
people,Viola Davis,5
people,Violent Jihadic,5
people,Virginia Roberts',5
people,Vogue,5
people,Walt Mossberg,5
people,William A. Isaacson,5
people,Winston Churchill,5
people,Wolff,5
people,Zhou Enlai,5
people,a Soldier of Allah,5
people,abject pro-Islamic,5
people,brett,5
people,enabler,5
people,jeffrey epsteins,5
people,john,5
people,kagan,5
people,ken,5
people,lin,5
people,magician David Copperfield,5
people,michael cohen,5
people,putin,5
people,strauss kahn,5
people,Aaron,4
people,Abbie Hoffman,4
people,Abdulmalik Al-Makhlafi,4
people,Abe Gosman,4
people,Abigail,4
people,Adam Ellsworth,4
people,Adam Lindemann's,4
people,Adrian Mowat,4
people,Ahmad Al-Jaber Al-Sabah,4
people,Ahmet Davutoglu,4
people,Al Makhlafi,4
people,Al Meahlafi,4
people,Alan LeMond,4
people,Alan Loeb,4
people,Alawite,4
people,Albert,4
people,Alert - jeffrey epstein,4
people,Alex Heffes,4
people,Algarve,4
people,Alice Fisher,4
people,Alice Tully Hall,4
people,Alicia,4
people,Amagansett,4
people,Amr Moussa,4
people,Amy Fine Collins,4
people,Andrew Khouri,4
people,Andrew M,4
people,"Andrew M""",4
people,Andrews,4
people,Angela Merkel's,4
people,Ann Coulter Subject,4
people,Anna Paquin,4
people,Annapolis,4
people,Anthony,4
people,Anthony Weiner,4
people,Appendix,4
people,Ariane,4
people,Ariel Sharon,4
people,Armie Hammer,4
people,Art,4
people,Asghar Farhadi,4
people,Ashley,4
people,Ashley Olsen,4
people,Austin Pendleton,4
people,Avigdor Lieberman,4
people,Award,4
people,Ayatollah,4
people,Ayatollah Khomeini,4
people,Baby Jane Holzer,4
people,Bakken,4
people,Ballentine,4
people,Banasiak,4
people,Barack Obama’s,4
people,Bashar,4
people,Bedminster,4
people,Ben Kingsley,4
people,Benjamin Bowler,4
people,Best Jakob,4
people,Bezos,4
people,Bilbo Baggins,4
people,Bill Cosby,4
people,Bill Griffith,4
people,Billy Graham,4
people,Blouin,4
people,Bob Iger,4
people,Bob Mueller,4
people,Bob Woodward,4
people,Boehner,4
people,Boies,4
people,Bolsonaro,4
people,Bonham Carter,4
people,Booz Allen Hamilton,4
people,Brad Bowen,4
people,Brad Karp,4
people,Brad S. Karp,4
people,Brent,4
people,Bret,4
people,Brian Vickers,4
people,Brigham,4
people,Broidy,4
people,Browning,4
people,Bruce Cohen,4
people,Bruce Jay Friedman,4
people,Bruce Reinhart,4
people,Bruce Weber,4
people,Bruno Moore,4
people,Bryan,4
people,Calm,4
people,Cameron,4
people,Camilla Belle,4
people,Candia Maris Resort - Crete,4
people,Candice Bergen,4
people,Cap,4
people,Carl,4
people,Carrie,4
people,Carrie Mulligan,4
people,Cashier,4
people,Catherine M. Duemler,4
people,Catherine Zeta-Jones',4
people,Cecile de Jongh,4
people,Charlene,4
people,Charles Ferguson,4
people,Charles Finch,4
people,Charles Schumer,4
people,Chief Reiter,4
people,Chloe Malle,4
people,Christian Bale,4
people,Christopher Mason,4
people,Chuck,4
people,Chuck Hagel,4
people,Chuck Pfieffer,4
people,Chuck Schumer,4
people,Cindy Crawford,4
people,Clark,4
people,Claude Shannon,4
people,Clemente,4
people,Coleman,4
people,Colin,4
people,Colin Powell,4
people,Cook,4
people,Corey Lewandowski,4
people,Courtney Love,4
people,Crim,4
people,Croix,4
people,Cynthia Van Buren,4
people,Cyrus Vance,4
people,Daley,4
people,Daniel G. Viola,4
people,Daniel Kahneman,4
people,Daniel Siad,4
people,Danny,4
people,Darren Aronofsky,4
people,Date,4
people,David Asch,4
people,David Ben-Gurion,4
people,David Seidler,4
people,David Woo,4
people,Deborah Ramirez,4
people,Deep Blue,4
people,Demi Moore,4
people,Diane Von Furstenberg,4
people,Dianne Feinstein,4
people,Didier Reynders,4
people,Diller,4
people,Dimitri,4
people,Don Marron,4
people,Don McGahn,4
people,Douglas E. Beloof,4
people,Douglas Evan Beloof,4
people,Duemler,4
people,Ed Boyden,4
people,Ed Pressman,4
people,Edmond de Rothschild Asset Management,4
people,Elie Wiesel,4
people,Elizabeth Smart,4
people,Ellen Barkin,4
people,Ellen Mirojnick,4
people,Endogan,4
people,Enquirer,4
people,Epste,4
people,Epstein Book,4
people,Ergo,4
people,Eric Cantor,4
people,Eric Kopeloff,4
people,Eric Rayman,4
people,Erik Prince,4
people,Exhibit,4
people,Film,4
people,Floor,4
people,Francisco Mendes,4
people,Frank Gaffney,4
people,Frank Langella,4
people,Franklin D. Roosevelt,4
people,Fri Mar,4
people,Fried,4
people,Galilee,4
people,Gandhi,4
people,Garry Kasparov,4
people,Gary H. Baise,4
people,Genie,4
people,Geoffrey Beene,4
people,Geoffrey Rush,4
people,George Carlin,4
people,George Dyson,4
people,George Krassner,4
people,George McGovern,4
people,George VI,4
people,Gerald Ford,4
people,Gerard Butler,4
people,Gerry,4
people,Getting Paid,4
people,Getty Images,4
people,Glenn Greenwald,4
people,Gloria,4
people,Golda Meir,4
people,Gordon Gekko,4
people,Gordon Gekko's,4
people,Gores,4
people,Governance,4
people,GrCalen,4
people,Grace Kelly,4
people,Grace Meigher,4
people,Greed,4
people,Gresser,4
people,Groff,4
people,Gucci,4
people,Guy Lewis,4
people,Gwyneth,4
people,Hala Gorani,4
people,Hamdan,4
people,Hamish Bowles,4
people,Hank Paulson,4
people,Hans,4
people,Harry Potter,4
people,Harvardx,4
people,Heather Mnuchin,4
people,Helen Mirren,4
people,Henry,4
people,Henry M. Paulson Jr.,4
people,Henry Paulson,4
people,Henry Wade,4
people,Hester,4
people,Hilary Swank,4
people,Hill Gate,4
people,Hillis,4
people,Hilltop Romance,4
people,Hmm,4
people,Holmes,4
people,Homep,4
people,Horton,4
people,Houston,4
people,Howard Stern,4
people,Hugh Dancy,4
people,Hunter,4
people,Hussein,4
people,Ian McEwan,4
people,Ian Osborne,4
people,Ignore,4
people,Ira Magaziner,4
people,Ismail Haniyeh,4
people,Ismail Ould Cheikh Ahmed,4
people,J. Stanley Pottinger,4
people,"J.P. Morgan’s Strategy, Technical",4
people,Jaan Tallinn,4
people,Jack A. Goldberger,4
people,Jack- tom - tom,4
people,Jackie Weld,4
people,Jacqueline Stone,4
people,Jaffa,4
people,Jakob,4
people,Jakob Kollhofer,4
people,James M. Ballentine,4
people,Jamie Niven,4
people,Jamie Rosenwald,4
people,Jane Doe 4,4
people,Janet Kafka,4
people,Janusz Banasiak,4
people,Jean Dubuffet,4
people,Jean Luc,4
people,Jefferson,4
people,Jeffery Epstein,4
people,Jeffery Epstein's,4
people,Jeffrey - apologise,4
people,Jeffrey Epstein VI Foundation - New York,4
people,Jeffrey Katzenberg,4
people,Jeffrey M. Epstein,4
people,Jeffrey-,4
people,Jennifer,4
people,Jennifer Isham,4
people,Jennifer Rossan,4
people,Jennifer Westfeldt,4
people,Jennings,4
people,Jesse Eisenberg,4
people,Jets,4
people,Jetsetter,4
people,Jiang Zemin,4
people,Jill Fairchild,4
people,Joan Collins,4
people,Joan Juliet Buck,4
people,Jodie Foster,4
people,Joel P. Koeppel,4
people,Johanna Sjoberg,4
people,John Adams,4
people,John Boehner,4
people,John Buffalo Mailer,4
people,John Cogan,4
people,John Legend,4
people,John Paul II,4
people,John Paulson,4
people,John Randolph,4
people,John Steele,4
people,John Wells,4
people,Joinder Motion,4
people,Jojo,4
people,Jon Kyl,4
people,Jorie Graham,4
people,Joseph,4
people,Joseph Recarey,4
people,Journey,4
people,Juan Carlos,4
people,Judea,4
people,Jules,4
people,Jules Siegel,4
people,Julia Koch,4
people,Julian Assange,4
people,Jun,4
people,Jun 2,4
people,Justin Bieber,4
people,Justin Greene,4
people,Karl Lagerfeld,4
people,Kate Beckinsale,4
people,Kate Capshaw,4
people,Kathryn Bigelow,4
people,Keith Urban,4
people,Kelly Klein,4
people,Kendall Coffey,4
people,Kerry Lavrov,4
people,Kevin Kelly,4
people,Khaled al-Sabah,4
people,King,4
people,Kirsty Mackenzie,4
people,Klein,4
people,Koeppel,4
people,Kram BE,4
people,Kretchmer,4
people,Kristen Stewart,4
people,Kristin Gore,4
people,LaBoeuf,4
people,Larry Harrison,4
people,Larry Ochstein,4
people,Laura,4
people,Law Reviews,4
people,Lawrence Robins,4
people,Len,4
people,Leon Panetta,4
people,Leon Wieseltier,4
people,Leslie Groff,4
people,Lewinsky,4
people,Li Keqiang,4
people,Library App!,4
people,Lisa Crosby,4
people,Lisa Murkowski,4
people,Liv Tyler,4
people,Lorin Stein,4
people,Louarna Gillis,4
people,Lyor Cohen,4
people,MIchael,4
people,MacArthur,4
people,Madam,4
people,Madeleine Albright,4
people,Madelyn Greenberg,4
people,Mahmoud,4
people,Mahmoud Ahmadinej,4
people,Majesty,4
people,Maliki,4
people,Manuel Cary,4
people,Maria,4
people,Marie,4
people,Marilyn Monroe,4
people,Marine Le,4
people,Marine Le Pen,4
people,Mario Calvo-Platero,4
people,Mark Green,4
people,Mark Johnson,4
people,Mark L. Epstein,4
people,Mark Ruffalo,4
people,Mark Wahlberg,4
people,Martin G Weinberg,4
people,Marvin Minsky,4
people,Mary J. Blige,4
people,Mary-Kate,4
people,Matt Ullian,4
people,Matthew Levitt,4
people,Matthews,4
people,Maus,4
people,Meg Garvin,4
people,Megyn Kelly,4
people,Melville,4
people,Memorial Sloan-Kettering Cancer Center,4
people,Meredith Vieira,4
people,Merwin,4
people,Meryl,4
people,Michael Avenatti,4
people,Michael Braun,4
people,Michael Davison,4
people,Michael Eisner,4
people,Michael Flynn's,4
people,Michael Shannon,4
people,Michael Stroll,4
people,Mick Mulvaney,4
people,Midnight Cowboy,4
people,Mike Flynn,4
people,Mike Pompeo,4
people,Mila Kunis,4
people,Milton Friedman,4
people,Mini Mortimer,4
people,Miro,4
people,Miss,4
people,Mitchell Bard,4
people,Mohamed ElBaradei,4
people,Mohamed Waheed Hassan,4
people,Monique Van Vooren,4
people,Moon Jae,4
people,Muriel Siebert,4
people,Nancy Meyers,4
people,Nasser,4
people,Natalie Morales,4
people,Nathaniel Hawthorne's,4
people,Neal,4
people,Nelson Mandela,4
people,Nicholas Rib's,4
people,Nick Gerry,4
people,"Nick, Donald",4
people,Nicole Simmons,4
people,Nigel Tupper,4
people,Nitin Saksena,4
people,Noelle Beck,4
people,Ochstein,4
people,Octavia Spencer,4
people,Oliver,4
people,Oliver yells,4
people,Olivia Chantecaille,4
people,Olmert,4
people,Omar,4
people,Oracle,4
people,Osama,4
people,Pat,4
people,Paul Farmer,4
people,Paul Haggis,4
people,Paul Morris,4
people,Penny Nance,4
people,Peter Gabriel,4
people,Peter Norvig,4
people,Phil Collins,4
people,Philanthropy,4
people,Philip Kafka,4
people,Ping,4
people,Pres Trump,4
people,Prince Andrew.,4
people,Prince Andrew’s,4
people,Prince Dimitri,4
people,Producer Jon Kilik,4
people,R. Alexander Acosta,4
people,R. Civ,4
people,R. Evid,4
people,Rachel Horovitz,4
people,Raghuram Rajan,4
people,Ray Takeyh,4
people,Raychel Houston,4
people,Realist,4
people,Recognizing Victims,4
people,Registergericht Heidelberg,4
people,Reinaldo Herrera,4
people,Request,4
people,Ric Bradshaw,4
people,Richard Feynman,4
people,Richard Haass,4
people,Richard Merkin,4
people,Rick Gates,4
people,Rob,4
people,Rob Lowe,4
people,Rob Reiner,4
people,Robert Downey,4
people,Robert E. Rubin,4
people,Robert Hass,4
people,Robert Pinsky,4
people,Robert Sapolsky,4
people,Robins,4
people,Ron Paul,4
people,Ron S. Geffner,4
people,Ron Wyden,4
people,Rory,4
people,Rosenfeldt,4
people,Ross Gow,4
people,Rubio,4
people,Ruchir Sharma,4
people,Sadat,4
people,Saleh,4
people,Sam Lieberman,4
people,Samuel,4
people,Sandra Bullock,4
people,Sandringham,4
people,Sandy Brant,4
people,Sarah Kay,4
people,Scott Rudin,4
people,Seaspray Ave,4
people,Serge Moati's,4
people,Seth,4
people,Seth Lloyd,4
people,Sgt,4
people,Shall,4
people,Shane Battier,4
people,Sharon,4
people,Sharon Stone,4
people,Shawn,4
people,Shawn Lancaster,4
people,Sheikh Sabah,4
people,Shia LaBoeuf,4
people,Shun Lee Restaurant,4
people,Silverman,4
people,Simpson,4
people,Sing Sing,4
people,Smart,4
people,Sofia Vergara,4
people,Stanley Rosenberg,4
people,Stephanie Roper,4
people,Stephen Gaghan,4
people,Steve Emerson,4
people,Steve Hanson,4
people,Steve Madden,4
people,Steven Hoffe....,4
people,Steven J. Twist,4
people,Steven Schiff,4
people,Stewart Brand,4
people,Stuart,4
people,Sundar Pichai,4
people,Sunrise,4
people,Susan Hess,4
people,Susan Sarandon,4
people,Tamara Mellon,4
people,Tara,4
people,Taylor Hackford,4
people,Tazia Smith,4
people,Ted Cruz,4
people,Ted Kennedy,4
people,Theodore Sturgeon,4
people,Thomas Jefferson,4
people,Thomas Pynchon,4
people,Tim Burton,4
people,Timothy F. Geithner,4
people,Timothy Garton Ash,4
people,Timothy Hoffman,4
people,Tom Bernard,4
people,Tom Cruise,4
people,Tom Hooper,4
people,Tom Price,4
people,Tommy Gun Salon,4
people,Torah,4
people,Trumps 727,4
people,Trump’s,4
people,Tyler,4
people,Tzipi Livni,4
people,Uma Sanghvi,4
people,Uncle,4
people,Valentine,4
people,Vali Nasr,4
people,Vampire Hunter,4
people,Van Buren,4
people,Vanneck,4
people,Vaughn Bode,4
people,Victoria,4
people,Villafana,4
people,Vivi Nevo,4
people,Vladimir Putin's,4
people,Wade,4
people,Wahlberg,4
people,Wang Qishan,4
people,Wendy Stark,4
people,Wettstein,4
people,Weymer,4
people,Wharton,4
people,WiFi,4
people,Wilbur Ross,4
people,William Astor,4
people,William Carlos Williams's,4
people,William Chan,4
people,William P. Vanneck,4
people,Winnie,4
people,Witness Assistance,4
people,Wolf,4
people,Woodward,4
people,Wright,4
people,Yanna Avis,4
people,Yom Kippur,4
people,Zack Braff,4
people,a Lifestyle of the Rich and Famous,4
people,a Max Award,4
people,bernie nussbaum,4
people,bill-clinton-katie-couric-woody-allen-j,4
people,bin Laden’s,4
people,bin Sulayem,4
people,eric„,4
people,gambino,4
people,harvey weinstein,4
people,index.html,4
people,inittaly,4
people,joe.,4
people,luv,4
people,mcgann,4
people,michael,4
people,paul,4
people,plane,4
people,rothschild,4
people,trumps-white-house-1071504,4
people,â€ž,4
people,4th Cir,3
people,A. Andrew Weissmann,3
people,A. Marie Villafaria,3
people,Abbie Cornish,3
people,Abby,3
people,Abigail Koppel,3
people,Abu Dhabi,3
people,Adam,3
people,Adam McDaniel,3
people,Adam Serwer,3
people,Adam Smith,3
people,Addendum,3
people,Adler,3
people,Admin,3
people,Adolf Eichmann,3
people,Adolph Hitler,3
people,Adriana Mucinska,3
people,Aertrex Worldwide,3
people,Aetrex Worldwide,3
people,Airing Nationwide,3
people,Al Franken,3
people,Al Pacino,3
people,Alan Blinder,3
people,Alan Turing,3
people,Alan Watts,3
people,Alberto Gonzalez,3
people,Alert,3
people,Alex Campbell,3
people,Alex Garland,3
people,Alex Gelinas,3
people,Alex Morgan,3
people,Alexander Marlow,3
people,Alexandra Lescaze,3
people,Alexandra V. Preate,3
people,Ali Mohamed,3
people,Ali Mohamed's,3
people,Alice,3
people,Allen Ginsberg's,3
people,Allen Grubman,3
people,Alliance Bernstein,3
people,Allison,3
people,Alucia,3
people,AmBev,3
people,Amir,3
people,Amir Taheri,3
people,Amos,3
people,Amy Pascal,3
people,Anas Alrasheed,3
people,Andre Balazs,3
people,Andrea Januta,3
people,Andrea Riseborough,3
people,Andres Serrano,3
people,Andrew Carle,3
people,Andrew Cuomo,3
people,Andrew D. Smith,3
people,Andrew Lourie,3
people,Andrew Lucasi,3
people,Andy Carle,3
people,Angel,3
people,Anil,3
people,Anjulee,3
people,Ann Coulter,3
people,Ann Coulter Unsubscribe,3
people,Ann Lewis,3
people,Anna Clark,3
people,Anna Scott,3
people,Anne Thompson,3
people,Anonymous,3
people,Antonio Villaraigosa,3
people,Appendix 2,3
people,Arianna Huffington's,3
people,Arnold Schwarzenegger,3
people,Arrival,3
people,Ashcroft,3
people,Aspen Insights,3
people,Assert Punitive Damages,3
people,Asst Sec,3
people,Aucland,3
people,Auden,3
people,Auren Hoffman,3
people,Austin B. Fletcher,3
people,Australopithecus,3
people,Avaaz,3
people,Avast,3
people,Avery Gunther,3
people,Avery Gunther:,3
people,Ayman al-Zawahiri,3
people,B. Jeannie Rhee,3
people,Bad,3
people,Balaji,3
people,Balletine,3
people,Bamaby,3
people,Bangalore,3
people,Barbera,3
people,Barbie,3
people,Bashar al-Assad’s,3
people,Bates,3
people,Bateson,3
people,Beast Inside,3
people,Beauty,3
people,Beckler,3
people,Belohlavek,3
people,Ben Affleck,3
people,Ben Carson,3
people,Ben Gurion,3
people,Ben Lanier,3
people,Ben Silverman,3
people,Beneficiary,3
people,Benny Medina,3
people,Benny Shabtai,3
people,Beringer Wine,3
people,Berkshire Hathaway,3
people,Berlin Wall,3
people,Bernanke,3
people,Bernard Connolly,3
people,Bertagna,3
people,Best Screenplay,3
people,Betsy DeVos,3
people,Bill Burns,3
people,Bill Gates/Hogan,3
people,Bill Koch,3
people,Bill Pullman,3
people,Bill T. Jones,3
